case_name,large_nsd_12,large_nsd_10,large_nsd_11,large_nsd_13,large_nsd_17,small_nsd_8,small_nsd_2,small_nsd_3,small_nsd_5,small_nsd_7,vessel_cldice_1,vessel_cldice_9,vessel_cldice_15,vessel_cldice_20,vessel_cldice_21,nonpdac_nsd_24,nonpdac_nsd_25,pdac_nsd_23,tubular_cldice_6,tubular_cldice_16
BDMAP_O0000049,85.2385482362856,86.82515493243929,97.58589275854507,22.0675944333996,86.784140969163,0.0,nan,17.163289630512516,7.894736842105263,33.61791665658936,82.63473053892216,71.5909090909091,nan,7.142857142857142,nan,nan,nan,nan,40.959988239941936,34.930025785627535
BDMAP_O0000259,94.9919224555735,93.04403823617098,98.9749478055448,94.25807341463049,70.87980173482032,81.48148148148148,89.57688338493293,96.42857142857143,15.577342047930282,91.73942843519981,100.0,100.0,80.43478260869564,73.8986440042492,66.11570247933885,nan,nan,nan,38.58947403732028,41.88870369254104
BDMAP_O0000030,77.89313702790945,18.54208325758953,41.29657146001871,17.007135177402013,32.88362436599158,41.836734693877546,nan,nan,9.230769230769232,4.9492699826775555,90.78014184397163,76.22504537205081,57.971014492753625,7.999999999999999,nan,nan,nan,41.732283464566926,37.41348419738029,0.0
BDMAP_O0000059,83.11671233134061,84.7194822838409,98.67253235957443,97.37812738471774,54.25274058518214,71.00591715976333,78.0185758513932,90.9090909090909,77.50274762565735,89.80326960376836,100.0,100.0,90.78991596638656,81.92389006342495,60.56688214818497,nan,nan,nan,81.6125569403476,65.36800758570655
BDMAP_O0000065,91.86135342432515,92.72672852439389,96.59686362165499,66.00028711664885,35.613463626492944,11.594202898550725,87.50000000000001,37.590361445783124,26.490066225165563,83.18140027737522,77.35849056603773,98.73417721518987,56.75675675675676,68.00954938824232,85.20461699895068,nan,nan,0.0,17.502463747712234,9.622347495302257
BDMAP_O0000029,98.10025596979965,100.0,99.80523696169661,86.24541220997453,71.42141640789342,25.26555386949924,77.0595690747782,54.588733139381105,34.579693263443986,62.90627385705169,100.0,98.32402234636871,57.58411472697187,73.05766204034913,37.04735376044568,nan,nan,nan,56.87236013421919,9.261675166266775
BDMAP_O0000003,96.21423324294999,94.68580140502999,96.24119859248637,23.86921516004451,79.9126637554585,90.66509364400531,79.11515940143134,64.1399416909621,38.754325259515575,78.97471140236767,99.37106918238993,98.28571428571428,68.39378238341969,55.14453203961997,65.0301065308013,nan,nan,nan,48.20098706085641,45.31221696038092
BDMAP_O0000016,94.06688580092124,97.47586372662916,97.71957049195989,44.0591522634241,65.44622425629291,nan,50.62814070351759,61.868958109559614,44.311377245508986,61.2648959617468,91.80443193809356,91.4599507669002,47.23716381418093,0.0,54.54545454545454,nan,nan,35.01945525291829,56.18683892058404,3.1236549159182414
BDMAP_O0000031,97.38456883914439,97.5321844636788,96.13948831230455,59.825599808876504,83.56187347034566,54.96828752642705,61.80327868852458,75.27675276752768,51.81918412348402,81.08659089750778,100.0,96.16519174041296,44.42094130089899,91.80818530808772,77.18820861678005,nan,nan,0.0,57.94244799234634,26.534278594471377
BDMAP_O0000023,86.33967063223658,58.550828353669445,54.91221853357704,0.5333333333333333,75.48172732120592,nan,83.18584070796462,nan,1.6393442622950818,50.90909090909091,69.87341772151899,90.47619047619048,36.84210526315789,nan,86.82170542635659,nan,nan,50.456267796686184,12.344130996016652,10.170643823509415
