case_name,large_nsd_12,large_nsd_10,large_nsd_11,large_nsd_13,large_nsd_17,small_nsd_8,small_nsd_2,small_nsd_3,small_nsd_5,small_nsd_7,vessel_cldice_1,vessel_cldice_9,vessel_cldice_15,vessel_cldice_20,vessel_cldice_21,nonpdac_nsd_24,nonpdac_nsd_25,pdac_nsd_23,tubular_cldice_6,tubular_cldice_16
BDMAP_O0000049,94.91430327736876,96.54242732787426,93.22033898305084,3.687768899815612,100.0,88.74242964018525,nan,17.56756756756757,9.917355371900827,59.950395653714416,95.46666666666667,93.22285864194832,nan,nan,0.0,nan,nan,82.53968253968254,59.37995838333251,33.93366089498145
BDMAP_O0000258,98.10305315009174,87.90844575498203,97.86409553264002,90.16786603328514,86.97736597058959,47.916666666666664,65.0759219088937,92.95774647887323,54.14997137950773,76.58358931397188,100.0,100.0,72.10300429184548,30.52527254707631,13.333333333333334,nan,nan,nan,50.5627364193463,45.60596994939387
BDMAP_O0000259,99.04032722970624,86.58176523144137,97.63750917901771,69.54368153717945,95.4278190425457,67.3076923076923,81.06734434561625,77.78785131459655,10.484927916120576,84.41052955034313,100.0,100.0,89.91726990692864,72.89719626168224,58.97018970189701,nan,nan,0.0,37.51398314996654,35.25758765603283
BDMAP_O0000021,98.52348907649879,95.49561352131084,97.5696304832222,62.94179736861666,99.66442953020133,38.41463414634146,21.659799882283696,87.992277992278,44.71709592374772,15.625616152056468,91.05431309904152,100.0,48.171391473707,38.666666666666664,39.21568627450981,nan,nan,nan,33.62591388535677,3.948100157276777
BDMAP_O0000058,94.56223655086443,95.90497365782335,99.14069337058244,72.29580496336703,33.18294280308544,100.0,82.06512569596761,69.79813664596273,75.48509919046347,93.37979094076655,100.0,93.33333333333333,92.52336448598132,56.84371736860425,61.601642710472284,nan,nan,nan,74.18648161186175,58.70322851437684
BDMAP_O0000059,90.47034764826178,93.57651115914224,95.56285849411252,81.0842533560025,80.02869141462729,98.63780402485699,82.32483384735677,61.3953488372093,64.74968495818536,92.06349206349206,100.0,88.26815642458101,94.61077844311377,68.02705491230081,75.43621887176013,nan,nan,nan,81.29367589635322,65.38999742228722
BDMAP_O0000029,98.43022530552459,99.11401411283282,99.76185321498158,84.08343664097451,76.28254886740527,91.66666666666666,54.78158205430933,59.813084112149525,53.26941165761446,84.14445081055575,95.65217391304348,100.0,63.829787234042556,80.62930186823992,61.72839506172839,nan,nan,nan,70.07165948341597,12.943490943626621
BDMAP_O0000003,96.85929257533053,97.43713457237072,93.51542830259766,54.36933316873963,99.53051643192488,100.0,61.04265402843602,59.09090909090908,52.40912933220625,84.58024499669034,99.37106918238993,97.38219895287958,48.66008462623414,55.16847515705311,64.22535211267605,nan,nan,nan,67.80351214618844,46.17426388765624
BDMAP_O0000016,92.84837160441728,98.27292978158833,97.91545968423205,31.816369539215128,97.6905311778291,0.0,36.03603603603604,74.40212577502213,68.27309236947792,74.26533380218015,65.13761467889908,99.31972789115648,44.16464891041162,60.75949367088608,79.38021454112038,nan,nan,41.74088388506133,63.89327042213596,10.404689140113216
BDMAP_O0000023,90.86540263439538,54.61373692962431,28.00147189945794,1.0436432637571158,69.54528746567493,24.39024390243903,68.75725900116144,31.70028818443804,9.863013698630137,52.35223160434258,73.08641975308642,94.46592879050542,40.0,nan,82.36714975845409,nan,nan,47.85611885833441,21.179972265127343,12.036377109225963
BDMAP_O0000018,90.11305228398811,83.55658203200635,96.17842738657009,50.52069680432763,99.7289972899729,80.55555555555556,nan,53.333333333333336,46.05263157894737,67.0981102769868,83.05084745762711,97.21677773422186,18.32460732984293,57.21153846153846,61.77606177606177,nan,nan,nan,19.91944084543043,16.0346144057012
BDMAP_O0000012,99.64926705787323,49.841170181704825,97.66069546891464,73.28947182379221,100.0,nan,92.78770065566357,41.068447412353926,38.21731413922303,66.56095443047533,100.0,82.61843615103001,62.74772362078201,13.846153846153847,nan,nan,nan,nan,4.5515481129261905,1.393824759570557
BDMAP_O0000096,99.64168316987146,98.1254613642087,98.91783554663054,72.59452338502254,99.08256880733944,100.0,94.11764705882352,89.14753745015628,81.29699674554627,70.6748262003472,93.77990430622009,99.04397705544935,75.86206896551724,89.91127177127834,54.696926170640616,nan,nan,nan,74.03536249224362,6.14313504658544
BDMAP_O0000014,90.34981826626675,4.7578589634664405,98.49246231155779,50.22179108426298,99.73614775725594,85.2726742490522,89.62172647914646,73.75231053604436,48.29189769272044,59.373875494782304,90.22556390977444,95.47738693467338,64.89419424850786,37.77777777777778,45.79517069109075,nan,nan,0.0,14.80244334136247,42.979668027051034
BDMAP_O0000046,89.31902829941963,88.92208919666471,93.80159304851557,29.968782518210197,93.69340511771736,nan,90.9090909090909,42.391304347826086,30.45491691637156,28.930569213160734,70.62706270627062,91.70305676855895,43.62068965517242,nan,21.776504297994272,nan,nan,0.0,44.94223932000686,20.815433087458807
BDMAP_O0000038,97.90146671411671,94.88536785366051,98.75913474804857,76.12471249576565,82.82094045136702,96.2406015037594,73.44207853096309,62.0,51.605478190815965,46.91307879772542,96.13259668508287,81.72418713042376,29.57198443579766,nan,nan,nan,nan,nan,51.843357998608276,40.53584839662143
BDMAP_O0000019,96.10644819324087,96.26945663908567,96.22069845319726,49.445041862399655,96.51006711409396,0.0,20.689655172413794,87.8048780487805,41.87855584875154,81.44193315510141,90.5775075987842,99.12077959502932,56.46131961921436,nan,66.49076517150395,0.0,nan,nan,47.83279889665743,11.011661132133757
BDMAP_O0000048,95.95355308981026,12.324876798689184,97.53548792243826,14.521841794569065,80.82716703136805,nan,63.70157819225252,52.63868268322312,16.548690811628067,44.99878697208015,97.49961077378173,95.40372670807454,14.601916088536502,26.66666666666667,39.86710963455149,nan,nan,nan,25.511779504293052,26.291889470589886
BDMAP_O0000022,97.75300122926166,95.94344170103368,95.66626314048588,83.36887332714288,91.13166244869939,79.69123614680173,87.10659898477157,90.2497985495568,35.90106007067138,97.4626241107772,96.25435750456884,96.0861795881899,3.5502958579881656,71.84439232997656,49.47368421052631,nan,nan,0.0,61.76846422812088,19.033842878266817
BDMAP_O0000050,98.85512306546717,96.64578947824354,98.72583581023478,55.01311000809456,97.22846441947566,99.60474308300395,85.58257025576253,81.85637127425484,29.720188594309,38.73630603932162,99.72972972972973,94.00753212228622,26.490066225165563,nan,32.83582089552239,nan,nan,40.114613180515754,37.64478564954199,24.535691822452872
BDMAP_O0000033,99.39896509916225,2.6259716502847277,98.8654017951957,58.81331727942206,99.31972789115648,96.90721649484536,46.52448657187994,70.27697395618023,41.06577851790175,59.715290241683675,90.50632911392404,91.78278811075893,25.65597667638484,57.201225740551585,32.35294117647059,nan,nan,0.0,31.948929297366046,15.33760469585471
BDMAP_O0000043,97.1341701138076,69.34949395100143,97.03775668114662,57.146584446178274,69.2039587478704,0.0,57.34144222415291,48.03341454925166,59.997289395728856,76.61467326095227,95.33447358418852,89.58333333333334,67.11409395973155,nan,12.244897959183671,nan,nan,nan,60.3101974163352,49.99410815946267
BDMAP_O0000004,98.40377914828119,97.963118564249,98.50198505358154,80.24745775971247,100.0,65.8365652854324,93.64161849710982,82.01892744479495,76.79823992705403,80.4859886341368,86.12244897959185,95.78127367744895,85.04842236801,22.924978106451302,54.385964912280706,nan,nan,48.02768166089966,49.9824974070901,9.7936505325023
BDMAP_O0000037,99.19043106144197,0.0,97.52230275961895,70.18039936344975,60.69041166717982,94.3820224719101,77.69587354662208,72.61089275687816,46.29495534636737,75.32919837993308,92.5207756232687,93.18036338569107,46.78362573099415,76.0,66.90980502174217,nan,nan,13.598074608904934,62.3449423472613,39.13185328502911
BDMAP_O0000045,99.32448913557509,90.44794426280714,99.01682590811083,11.398176291793314,95.13212795549374,nan,18.779342723004696,49.2151431209603,31.54267815191855,91.98837738025263,100.0,95.03794512551079,34.11552346570397,26.74285714285714,23.93162393162393,nan,nan,0.0,41.31855369683572,41.920920127877196
BDMAP_O0000039,97.30650835532101,97.80492764997342,96.54003874579894,89.18567502435161,81.09201213346816,99.09090909090908,85.04523682810004,91.66136218968809,34.02273150735979,85.54716061418475,90.67868150853015,94.94087411831582,50.32258064516129,76.3212575661758,62.77372262773723,nan,nan,0.0,43.73041924673816,38.097690199511376
BDMAP_O0000047,96.90564542590137,93.71708325098729,94.14981697346374,16.13367905502737,77.78855917860771,100.0,49.122807017543856,23.333333333333336,10.780086240689924,56.70558007037927,85.02673796791444,83.88849929873773,17.665615141955833,nan,nan,nan,nan,6.0,35.614271573742926,2.3916272604625175
BDMAP_O0000005,99.00210225385331,99.0225111360263,97.99246645748816,78.40573741439098,100.0,73.57664233576642,94.74262182566918,75.22678663618261,70.89884836167862,73.19668061564649,84.47937131630648,97.1330307557861,71.93864507882401,86.69916734975625,91.01843792039249,nan,nan,63.30275229357799,26.774545939979177,23.818548041355594
BDMAP_O0000044,97.34341447183897,97.79997724177676,94.91083446385352,45.74633631479953,85.48168249660787,88.1118881118881,44.15243101182654,69.81016533986528,27.535211267605632,48.45561554119834,84.06200508710468,89.37939034607206,76.24205811894595,79.29871881321645,59.591041869522876,nan,nan,nan,35.10195943504625,15.728933514615834
BDMAP_O0000460,95.52739129164497,98.68005574141827,97.91028270281448,90.03319130983351,100.0,99.0228013029316,86.79566853033484,94.69026548672566,82.85743463420219,95.44175997673308,84.7424684159378,94.71284067469631,68.35285353134427,23.80952380952381,40.62500000000001,nan,nan,nan,56.779337860466384,21.01912291358619
BDMAP_O0000465,98.87579770582914,97.91054362676472,95.75518467631626,96.02497104919732,99.17187289638242,98.68421052631578,91.14594833296533,78.68060297284521,40.98607141086859,86.44595359366157,90.63639978561919,94.31072210065645,73.28032767136489,82.11920529801324,94.0562211551909,nan,nan,nan,59.47945201248908,57.53455661846171
BDMAP_O0000020,99.68838114612423,67.90088580020213,92.23779740780174,20.627064674243595,97.60446879364058,nan,44.32607688744789,42.4905975762641,15.347721822541965,54.18509271323402,96.09856262833677,80.56685842570505,47.745593055186454,37.03703703703704,28.415300546448087,nan,nan,29.665071770334926,52.47209473017532,36.00171519845458
BDMAP_O0000008,97.07597602462337,96.29986151361162,99.05832969587472,60.96324739440483,93.9799331103679,97.98657718120806,77.71122320302648,47.822374039282664,62.40704191675008,97.08447063938743,94.9074074074074,95.68615338962394,70.48219918882378,nan,42.18455743879473,nan,nan,0.0,68.9578836587919,44.16661627548153
BDMAP_O0000001,98.02968585287437,84.76717997066835,82.1272518706844,69.10897739943232,97.00900027273553,49.557522123893804,0.0,61.5815255423373,64.85101537293603,84.43411956884223,87.67123287671234,95.46351084812623,56.26588782519335,0.0,0.0,nan,nan,nan,nan,nan
BDMAP_O0000461,97.60792847121567,16.772208969767913,96.71214787236974,95.28336632971242,100.0,100.0,82.34792253220714,88.8888888888889,58.78897662721373,87.54945598417409,85.65923542130453,93.26608080703032,77.44582895461141,89.12129601148364,94.68850831471829,nan,nan,nan,53.921812430115864,1.7391955404074364
BDMAP_O0000002,98.30124000072882,90.38306809628051,97.74923303463557,69.37000630255662,99.03917220990391,23.848238482384822,58.5370609598557,31.89089955415683,37.48038556377494,97.29126552435582,87.00361010830323,91.06079927950564,62.31443701710218,66.30880959898958,75.66776436150751,nan,nan,nan,nan,nan
