case_name,large_nsd_12,large_nsd_10,large_nsd_11,large_nsd_13,large_nsd_17,small_nsd_8,small_nsd_2,small_nsd_3,small_nsd_5,small_nsd_7,vessel_cldice_1,vessel_cldice_9,vessel_cldice_15,vessel_cldice_20,vessel_cldice_21,nonpdac_nsd_24,nonpdac_nsd_25,pdac_nsd_23,tubular_cldice_6,tubular_cldice_16
BDMAP_O0000049,95.31278231334865,97.83191514162488,92.4771941853865,5.194805194805195,98.17813765182186,90.82969432314411,35.01355013550136,46.576433121019114,15.867713378987808,54.72286490292727,92.3076923076923,89.08512059952572,nan,nan,20.477815699658702,nan,nan,0.0,55.90909695205747,38.37242760235393
BDMAP_O0000258,99.05646425508002,96.18491857278755,97.85413142239008,88.60922323274237,85.64230730780767,32.83582089552239,66.24141315014721,72.43460764587525,44.86411149825784,87.65875668449199,100.0,100.0,72.39819004524887,39.742558326629116,41.78885630498534,nan,nan,nan,48.72605447144922,40.1198447425543
BDMAP_O0000021,98.57516719976738,97.20724684604896,97.42364002607485,34.02678605889845,99.66442953020133,36.76880222841225,35.13513513513513,87.94587945879458,53.333333333333336,18.297455968688844,95.37892791127541,98.4126984126984,43.88398486759142,67.0807453416149,49.54128440366972,nan,nan,0.0,32.95021968498095,3.713690551846547
BDMAP_O0000259,98.96864997224874,93.06172954979763,97.46982816657957,81.1038849048941,78.64394200440003,82.45614035087719,36.96369636963696,96.1038961038961,18.532818532818535,87.77938632110448,99.49238578680203,100.0,82.97872340425533,71.09004739336493,60.69210292812777,nan,nan,nan,39.02429842880319,36.97395364859434
BDMAP_O0000059,92.91301306020745,96.07754867398783,97.36126872131884,76.48789164987153,64.9059731415835,93.65853658536587,80.56497175141244,36.51452282157677,62.5,95.16322252171308,100.0,90.6832298136646,88.17811226089684,61.92759219426232,71.0487876132048,nan,nan,nan,77.18085233848267,64.50897805364664
BDMAP_O0000058,94.64167373709412,97.62818221785048,98.00083464645077,84.55086605039416,66.83873135603777,94.1747572815534,82.95493053202306,46.671242278654766,76.0101437024514,85.53615960099751,100.0,93.56725146198829,85.77189789996557,4.33112120153685,64.75665748393021,nan,nan,nan,74.54824257483672,58.84203393810711
BDMAP_O0000029,99.34792690715565,98.96846151146057,99.97839706200044,84.16720109501978,65.26246862381315,93.0,67.0902160101652,51.97768762677486,50.57801614082808,70.89639735664038,98.6013986013986,100.0,59.32203389830508,81.41263940520447,64.86486486486486,nan,nan,nan,67.56342818514058,13.20076528380542
BDMAP_O0000003,96.26539592369838,95.39576035810752,95.89853448781173,50.54288317106681,99.13895486935868,100.0,85.37293053422086,55.480984340044735,50.59751972942503,80.02623811085601,95.42023150478109,93.44262295081968,60.21505376344085,51.96821289964887,50.14388489208632,nan,nan,40.0,62.13830561292363,46.68148216320686
BDMAP_O0000016,95.37758374434468,98.3483847595783,97.35808403874573,60.35149773405549,91.07551487414187,90.19607843137256,28.689200329760922,69.42148760330579,66.47540112634151,71.77003130552501,80.16877637130801,97.93103448275862,59.59004392386531,56.47058823529413,67.36183524504692,nan,nan,30.824556896994604,57.73076299255617,9.636713191350053
BDMAP_O0000023,90.74727964605505,52.40769724182167,45.575959933222045,12.831858407079647,74.28246452056541,59.93485342019543,74.1040822686195,44.511886697015676,28.342417441487655,56.170550847457626,70.85427135678393,90.04284709343224,18.51851851851852,nan,69.16996047430828,nan,nan,57.363988162986566,20.484900200341322,10.895112804587557
BDMAP_O0000018,68.4067171932162,43.58339786360755,98.68163583817295,80.76354029062088,100.0,75.42857142857142,58.03698435277382,87.32394366197184,44.85287620394098,74.82225482451192,73.78048780487806,98.94736842105264,0.0,68.18495514147689,43.589743589743584,nan,nan,nan,9.98415444329762,13.707313896185655
BDMAP_O0000096,98.8240697514546,97.92567800256606,98.23043429918283,68.14714923205227,98.96670493685419,100.0,86.86495972640958,91.59078735940011,67.24070544234458,89.89208429854794,83.203125,98.42009317399231,78.38926174496645,87.2780823038534,59.866693597253075,nan,nan,0.0,75.54272637813554,5.526932203627304
BDMAP_O0000012,99.40289242185119,46.645236497227025,98.00462087796681,73.50830903115309,99.90697674418605,nan,25.81132075471698,33.333333333333336,31.742638807246298,80.3063779643541,100.0,77.26999823415152,13.580246913580247,nan,nan,nan,nan,nan,7.50540592564195,1.4852897160061271
BDMAP_O0000046,92.57469419184065,93.49226100814286,93.96987841807338,81.03245352630053,62.4834465075653,nan,71.475843812045,34.60350154479918,54.190109564702404,21.87298065082481,80.38277511961722,86.18421052631578,65.97938144329896,13.114754098360654,2.7777777777777777,nan,nan,0.0,43.165692278333886,21.779277742589915
BDMAP_O0000014,99.07855447573264,3.844737423584002,89.15282077200075,64.61439908893554,77.99442896935933,92.41914618369988,61.111111111111114,69.59578207381371,37.88343558282209,52.979325883749965,91.65913145482538,91.09947643979058,67.40914419695194,33.242009132420094,32.25806451612903,nan,nan,nan,15.539270814438598,33.37600007928779
BDMAP_O0000019,95.4053299730948,95.91926283457657,96.87276130951284,46.80343154212984,96.86498574085967,0.0,nan,86.24178047546788,32.56694316094194,66.88765546304862,94.4954128440367,99.39148073022312,52.35467727447709,nan,37.967615857063095,0.0,nan,nan,51.15363447360991,19.34148652365837
BDMAP_O0000038,97.19594141447504,93.14253607693253,99.66902038631223,69.70182736764771,79.79976127360744,92.9032258064516,75.54479418886199,61.18852931014626,55.694435632256834,61.25909979787356,95.0030919593973,92.89733225091506,37.403147408441214,21.81818181818182,nan,nan,nan,nan,52.0518227593435,47.96253694255095
