case_name,large_nsd_12,large_nsd_10,large_nsd_11,large_nsd_13,large_nsd_17,small_nsd_8,small_nsd_2,small_nsd_3,small_nsd_5,small_nsd_7,vessel_cldice_1,vessel_cldice_9,vessel_cldice_15,vessel_cldice_20,vessel_cldice_21,nonpdac_nsd_24,nonpdac_nsd_25,pdac_nsd_23,tubular_cldice_6,tubular_cldice_16
BDMAP_O0000049,96.88188272944883,95.52197503533202,90.21134434640264,1.4622798271851112,99.80506822612087,97.11934156378601,nan,21.77388656261896,11.096433289299865,60.364644672699356,95.18716577540107,79.14438502673796,nan,0.0,nan,nan,nan,65.29492455418381,64.66745520425435,32.90493635448555
BDMAP_O0000258,97.036358081271,68.83056761765802,97.83032633876083,87.83236751003305,89.94563211887132,13.333333333333334,62.18034993270526,71.81719260065287,26.565099378338147,82.09061965279948,100.0,100.0,63.1578947368421,32.95610787942887,72.59701492537314,nan,nan,nan,40.497674393633254,23.519511938571576
BDMAP_O0000259,98.70059157187664,89.26936771409024,97.54166992406005,81.57312269016772,91.78056543718405,63.037843442198024,0.0,78.7878787878788,9.597315436241612,86.44231803031931,98.78048780487805,100.0,79.55338450802512,63.436123348017624,72.17956290608387,nan,nan,nan,45.01242713078115,34.63730798472698
BDMAP_O0000021,96.62698412698413,91.49765862221733,98.50036287046142,51.82786191391724,99.49579831932773,19.25925925925926,75.55923777961888,78.74586418780525,45.04374392445494,31.550947616600666,94.55184534270651,99.80430528375733,57.49652294853963,51.00292309243021,19.78021978021978,0.0,nan,0.0,27.474999754659024,4.787964686838193
BDMAP_O0000058,84.18194389507158,95.00588579625496,98.11433020543947,87.17618067295896,59.301486787361725,100.0,59.419311276164755,59.45945945945946,57.688137063543685,86.00577357214212,100.0,100.0,62.98839687426001,57.91958740420588,27.272727272727277,nan,nan,nan,66.77209754980537,50.31387409859131
BDMAP_O0000059,89.2724450752186,97.28622989842253,98.42460016344799,79.61886795095995,86.14662916336009,97.44236044184152,31.20567375886525,59.70588235294119,61.19582899341112,96.96969696969697,100.0,97.33333333333333,91.63120567375887,70.74686883219891,63.43283582089552,nan,nan,nan,73.05808005148862,64.39890009984157
BDMAP_O0000029,97.30964505195631,98.94490166478538,98.4190666032079,45.956276990332185,62.97056810403833,90.2654867256637,nan,0.0,19.242257506681337,56.494541886422176,92.09012915998869,94.85053306389798,50.0,29.0414878397711,60.054242541650524,nan,nan,nan,64.50750940342702,9.975784002565451
BDMAP_O0000003,95.10624771715885,90.2017062905244,88.38653684934896,43.25331736668339,98.3778290270883,0.0,24.255319148936167,7.920792079207921,nan,70.09378907878282,88.8496711054067,89.99415622362183,25.806451612903224,11.16427432216906,13.953488372093023,nan,nan,nan,58.38615199078734,41.34358624289759
BDMAP_O0000016,90.07326823903577,98.10749592162334,99.14493399604481,39.67608552599271,100.0,56.41025641025641,28.856304985337246,50.20242914979758,37.9746835443038,54.67278626256231,70.2290076335878,95.10858534605237,28.235294117647058,35.1952770208901,64.36781609195403,nan,nan,38.59649122807018,56.42912902866064,9.863560903666265
BDMAP_O0000023,92.10424767518766,36.07309192836306,54.240196501826574,0.5309881357338422,63.64471524925997,5.405405405405405,71.07023411371237,51.461988304093566,22.186103210077203,19.565217391304348,63.35837368880372,71.34043746494673,nan,nan,nan,nan,nan,1.465201465201465,20.061071268489467,9.323534870844645
