case_name,large_nsd_12,large_nsd_10,large_nsd_11,large_nsd_13,large_nsd_17,small_nsd_8,small_nsd_2,small_nsd_3,small_nsd_5,small_nsd_7,vessel_cldice_1,vessel_cldice_9,vessel_cldice_15,vessel_cldice_20,vessel_cldice_21,nonpdac_nsd_24,nonpdac_nsd_25,pdac_nsd_23,tubular_cldice_6,tubular_cldice_16
BDMAP_O0000064,94.37796374956746,97.73440365103296,99.27721254547586,48.36634638788118,100.0,0.0,85.71428571428571,82.7928271652041,71.39531274251127,85.6092557107147,80.85106382978724,100.0,86.20689655172413,47.48201438848921,85.60975609756096,nan,nan,73.33333333333334,41.141928270867254,41.00654941576749
BDMAP_O0000028,74.51844872490022,90.3916988479154,86.02681355227605,36.0,97.08197447059692,100.0,0.0,38.23529411764706,nan,40.16275198816349,94.91525423728812,90.70543374642517,nan,78.46800560485754,57.692307692307686,nan,nan,60.37735849056604,16.639654240950836,nan
BDMAP_O0000258,99.87129987129987,84.22348625306056,99.13433166521138,81.13134522523764,85.63669662968655,37.24261414503133,56.250000000000014,81.03245991396167,64.79663394109397,81.39923968509206,100.0,100.0,72.0873786407767,55.59401929734109,75.55555555555554,nan,nan,27.9322853688029,40.71797681000639,42.24993830324429
BDMAP_O0000259,99.33962264150942,76.87353267583262,98.4867467697138,92.22608794844007,61.92072847915858,92.80000000000001,72.34042553191489,90.82568807339449,23.2508073196986,93.28634465602512,100.0,100.0,84.21052631578948,76.07432549042167,82.8169014084507,nan,nan,nan,39.846970808717295,42.09751704547033
BDMAP_O0000021,97.13708319299428,95.52304376380546,97.52573134059827,58.85687293339632,99.66442953020133,50.27085590465872,83.66573265205209,82.45471749121384,50.04965243296922,21.974898090538513,82.07062050051424,100.0,57.11727842435095,84.21052631578948,60.86242299794661,nan,nan,61.43790849673203,16.671972457052576,2.29368839497985
BDMAP_O0000036,84.32549008764896,86.58096026155927,97.7022977022977,54.104520095639295,44.59367667037174,0.0,0.0,33.333333333333336,10.95890410958904,18.20959788874227,40.50632911392405,61.955719557195565,0.0,28.947368421052634,71.88940092165899,nan,nan,nan,66.21469700697261,28.23695511500677
BDMAP_O0000032,99.72153354687435,36.69675787773174,99.3865794364577,57.328081595808534,100.0,83.80952380952381,94.44444444444444,64.28571428571429,79.29465030382461,94.88304093567251,85.3211009174312,95.12893982808023,90.06126616746086,61.96213425129088,69.56521739130436,nan,nan,66.32124352331607,31.76062522324437,26.63898979415326
BDMAP_O0000058,71.06209015831206,99.14650329867733,99.05227254955278,93.43062368678615,40.495154102022916,62.02531645569621,76.69311256755202,97.5,85.9512895565251,61.74698795180723,100.0,100.0,94.03590040532717,71.8274207563565,94.0894862824526,nan,nan,nan,70.09538433293554,43.59306238674605
BDMAP_O0000065,98.0829853658722,94.93243243243242,99.66101694915254,54.76604521373398,64.85643757308041,0.0,80.0,53.182308522114354,17.578125,52.36649684555077,77.35849056603773,95.42483660130718,0.0,66.21661285588493,41.09589041095891,nan,nan,49.61606615475487,17.79417355128528,11.90650966049106
BDMAP_O0000003,96.25248250115939,96.54618626320077,95.87178087503466,37.11110850906877,100.0,91.80327868852459,70.12480499219969,48.41925377385361,10.795180722891567,73.92575224697147,97.96028394285202,88.66995073891626,55.00000000000001,48.60088365243005,73.69850611136262,nan,nan,0.0,46.722992733937325,45.86262503542521
BDMAP_O0000031,98.30938400727385,90.47149787750152,93.18717253988902,68.33678553434474,71.20269320409899,86.88524590163935,55.94405594405595,57.14285714285715,60.150375939849624,69.49346032160213,100.0,97.37609329446065,0.0,15.622895622895621,59.64912280701754,nan,nan,80.30303030303031,55.94377488387321,28.25206037233522
BDMAP_O0000018,94.3952802359882,5.20981271978493,81.76795580110497,86.81968219851079,100.0,98.24561403508771,70.4225352112676,51.85185185185185,53.00817365670641,25.71428571428572,88.10810810810811,98.4126984126984,16.0,27.409638554216865,38.53211009174311,nan,nan,57.00712589073633,15.116620018659201,11.446878268159805
