case_name,large_nsd_12,large_nsd_10,large_nsd_11,large_nsd_13,large_nsd_17,small_nsd_8,small_nsd_2,small_nsd_3,small_nsd_5,small_nsd_7,vessel_cldice_1,vessel_cldice_9,vessel_cldice_15,vessel_cldice_20,vessel_cldice_21,nonpdac_nsd_24,nonpdac_nsd_25,pdac_nsd_23,tubular_cldice_6,tubular_cldice_16
BDMAP_O0000049,79.03907453101365,89.26842268911295,98.89694689170932,14.543066241321073,79.07506350179557,nan,nan,2.0790020790020787,nan,31.60112359550562,78.26086956521739,69.364161849711,nan,30.90507726269316,21.352313167259783,nan,nan,nan,42.88530136899729,29.769180777965193
BDMAP_O0000259,95.93550554249245,90.897972217787,98.33353951033602,96.87547665543998,72.81043993004171,76.39520463001239,61.068702290076324,84.472049689441,17.994858611825197,92.98014760569828,100.0,100.0,77.77777777777779,68.59903381642512,66.66666666666666,nan,nan,0.0,39.82821639133052,40.21267547537115
BDMAP_O0000059,68.21216110842447,87.61626331691701,98.16408006832378,93.7738019633104,30.44702783638613,63.74999999999999,82.21574344023324,82.2685343354971,74.19605625839282,85.36798153600161,100.0,100.0,88.78923766816143,73.57498989354535,53.44021376085504,nan,nan,nan,82.28413555551568,64.67805543342932
BDMAP_O0000065,87.83345347491795,94.01159047005795,97.31049891849493,62.73076053054726,45.618915159944365,4.511278195488722,77.96610169491525,52.47813411078717,31.46853146853147,80.20378116893741,75.02366179408982,95.42483660130718,69.13580246913581,69.364161849711,68.3311432325887,nan,nan,25.319148936170212,18.807412294559963,11.934489084894066
BDMAP_O0000030,89.16106629090625,100.0,60.961961647280724,31.30766611718463,72.57006117719045,18.19330385344283,nan,nan,26.666666666666668,34.2052051399126,100.0,82.74984086569064,58.40707964601769,58.82352941176471,96.7741935483871,nan,nan,30.8030803080308,45.43885794681203,1.35289894913244
BDMAP_O0000029,96.95014204596471,100.0,99.91353220925205,83.2751420086416,77.98643714136672,0.0,69.56521739130434,44.82306684141547,51.26254220362356,66.01730537597403,100.0,93.56725146198829,33.84615384615384,48.07395993836672,66.71338472319552,nan,nan,0.0,60.46163418352193,9.55506794431374
BDMAP_O0000016,92.38396628416086,99.31966300926106,99.34663291401263,58.8791963408272,86.37532133676092,nan,60.0,49.01960784313725,52.94712876296484,65.31887008170436,80.20607375271149,94.71134436818733,67.5913396481732,46.36723910171731,42.42424242424242,nan,nan,36.69918270498287,52.07661751024206,4.667912537296742
BDMAP_O0000023,77.87790312547375,44.83888468817149,47.22138027567856,0.0,56.93833369321468,nan,76.6355140186916,15.942028985507244,1.8779342723004695,33.54227964692337,69.04526865040191,88.71367012010634,25.0,nan,77.92207792207793,nan,nan,nan,14.567829376792918,8.832009158621775
BDMAP_O0000018,95.68704279259002,37.41236778250208,64.92146596858639,88.22903904186519,79.75270479134467,98.24561403508771,69.20415224913495,18.181818181818183,62.0884289746002,52.718052738336716,87.8048780487805,87.30596913608181,35.71428571428571,64.50867052023122,65.0,nan,nan,42.56542996836353,17.11280944118465,20.316289749543614
BDMAP_O0000034,95.89063275131429,66.42321089847964,99.24278466478827,48.820601601384986,99.06040268456377,nan,42.73504273504274,40.38461538461537,23.615819209039547,90.89505151454982,99.35483870967742,97.96437659033079,0.0,86.57686510926904,100.0,nan,nan,56.41025641025641,11.698504648992756,36.196903972378514
BDMAP_O0000096,97.51670123276595,97.26283498470798,97.84730247352307,80.05378967954412,98.96670493685419,100.0,93.10344827586206,86.3903339486491,82.15284342175715,89.23959047154267,79.07949790794979,97.49005559561749,87.0967741935484,90.22648439094063,78.7878787878788,nan,nan,85.00000000000001,60.987517861855046,0.7612389207796932
BDMAP_O0000012,96.64966410950261,22.37881036595099,99.75227085053675,71.40908842943648,99.65128155701112,23.52941176470588,67.81808891159939,31.390134529147986,45.65947242206235,81.16174582798459,98.47908745247149,88.9655172413793,36.75675675675676,65.55555555555556,29.850746268656714,nan,nan,nan,2.6858366816576735,1.1756198829045277
BDMAP_O0000064,95.31381156861978,91.40088918227165,95.92566118656183,79.77215211300984,66.66666666666666,nan,91.35802469135803,82.28505481823427,66.85878962536023,88.55903935957305,98.83720930232558,100.0,85.21739130434783,69.06976744186046,88.62206975414522,nan,nan,49.065420560747675,26.105512887047226,27.53945928072764
BDMAP_O0000258,96.49007519151273,78.34511613357316,98.28532484205218,88.12763814668334,88.16929526851668,nan,68.65671641791045,86.06896551724138,59.42785071375336,87.70875083500334,100.0,100.0,79.51807228915662,28.15220896485005,56.41025641025641,nan,nan,44.87179487179487,41.47307421160619,40.86053569690256
BDMAP_O0000021,96.57817109144543,91.28572686990603,99.41340229665727,70.17098897136161,99.66442953020133,32.86978508217446,89.37120970315992,88.54489164086688,57.18954248366014,18.618800276868136,85.89367991243765,99.65753424657535,56.52438282865134,81.95121951219512,40.77669902912621,nan,nan,85.0,15.507000424268139,3.4846973354554245
BDMAP_O0000035,89.63157715153098,92.11085505578436,94.91600642287534,84.50976724988554,61.44859813084113,4.972617007694117,59.57446808510638,93.34912176830473,48.803457010877665,86.31639722863741,78.30687830687832,92.48554913294798,80.9065934065934,61.46788990825688,22.499999999999996,nan,nan,nan,8.52882426719933,14.404806878507937
BDMAP_O0000011,72.33643985898415,68.13478457632449,93.62594998343491,77.40829667050643,89.93862384061806,60.317460317460316,90.66666666666667,80.0,35.01141676633686,66.82373099164704,75.91240875912409,93.02325581395348,58.82352941176471,5.825242718446601,nan,nan,nan,nan,41.34834279995653,14.42948053870061
